time,alpha,alpha_rate,fiber_length,axial_shortening,transverse_scale_change_1,transverse_scale_change_2,volume_error,centroid_drift,passive_energy,active_energy,stored_energy,dissipation,active_power,active_net_force,active_net_moment,projected_residual,gauge_increment_residual,optimizer_iterations,optimizer_evaluations,optimizer_reported_success
1.3,0.020610737385376349,0.1270800923078815,0.96491227397763069,0.017594240059273458,0.0081131619308574265,0.006574906455796059,-0.00011148886744671849,9.0780622497872949e-16,4.5798179893030218e-05,4.3890421850360899e-05,8.9688601743391117e-05,0.0027498185257221084,0.0036980631886597347,2.1684043449710089e-18,4.4314864532584032e-18,9.1306373399398445e-09,2.767571148467772e-20,63,72,0
1.3200000000000001,0.023208660251050173,0.13262672039889203,0.96256929041270523,0.019979701009149031,0.0093063964910289343,0.0074650545761176801,-0.00011424286736705369,7.0136431245032408e-16,5.7816488087243206e-05,5.0290851840469109e-05,0.00010810733992771231,0.0030759816725760385,0.0041313068676214334,3.6862873864507151e-18,6.5340876824569211e-18,9.5632181001300322e-09,2.3369364941346619e-20,63,71,0
1.3400000000000001,0.02591231629491424,0.1376499314158732,0.96011621152945259,0.022477253262849772,0.010571839753263923,0.0083970363449861196,-0.00011627379299639085,9.0780622497872949e-16,7.1799758016316296e-05,5.6915857964152346e-05,0.00012871561598046865,0.0033971439262038758,0.0045614673571406084,6.2883726004159257e-18,6.0065947286389717e-18,6.2981571774179056e-09,2.4083129321932839e-20,66,73,0
1.3600000000000001,0.02871103542174638,0.14212990103982767,0.9575627508796648,0.025077007165650311,0.011905833792687837,0.0093673162338427929,-0.00011760612264488657,7.6872174755010655e-16,8.7865452930192226e-05,6.3700151511408878e-05,0.00015156560444160109,0.0037085167064338544,0.0049827329852765896,2.8189256484623115e-18,3.6871022463174312e-18,9.127144864995453e-09,1.4617066856056155e-20,63,70,0
1.3800000000000001,0.031593772365766118,0.14604894887735326,0.95491902014993035,0.027768667709999084,0.013304393098061418,0.010372208213595524,-0.00011826490680721946,8.8283230490551011e-16,0.00010611238632065524,7.0574938732484479e-05,0.0001766873250531397,0.0040054538682785454,0.0053893404476778308,1.951563910473908e-18,4.9658410548002675e-18,5.6556981529988879e-09,4.797595219920895e-20,68,76,0
1.4000000000000001,0.034549150281252654,0.14939160823707781,0.95219548526105635,0.030541579231996518,0.01476321800120628,0.011407891593655073,-0.00011827582438395101,6.3188538408421023e-16,0.00012661777108097103,7.7468710478494434e-05,0.00020408648155946545,0.0042835240411064129,0.0057756556798079263,4.7704895589362195e-18,5.7366537262965536e-18,6.9645214731152275e-09,3.3753609866464872e-20,66,74,0
1.4199999999999999,0.037565505641757257,0.15214468716962432,0.94940292155019268,0.033384771041801931,0.016277716482800297,0.012470417161218661,-0.00011766416602387864,5.8462205112198597e-16,0.00014943440022658665,8.4308053619154208e-05,0.00023374245384574085,0.0045385832711993491,0.0061362529178022032,4.3368086899420177e-18,8.5394339567354026e-18,8.8165356396093712e-09,3.3074096643586367e-20,68,75,0
1.4399999999999999,0.040630934270713757,0.15429732053020817,0.94655236858619241,0.036287003427452835,0.017843022182425283,0.0135557187419586,-0.00011645480852173762,5.5663328284296639e-16,0.00017458803965011689,9.101849932411381e-05,0.00026560653897423069,0.0047668380698268342,0.0064659917807757183,6.9388939039072284e-18,1.0897415349074822e-17,2.6979620237365125e-09,6.4012996868747278e-20,69,77,0
1.46,0.043733338321784776,0.15584101285839977,0.94365508403236387,0.039236814628563654,0.019454013893833944,0.014659626197445874,-0.00011467180577084957,5.5663328284296639e-16,0.00020207507268424354,9.7525377040511333e-05,0.00029960044972475485,0.0049649069393803511,0.0067600904940424951,6.5052130349130266e-18,7.6348372921620126e-18,8.9769480029785548e-09,4.768035273954169e-20,63,76,0
1.48,0.046860474023534326,0.15676967190582569,0.9407224971008511,0.042222568225798729,0.02110533883555421,0.015777875172910738,-0.00011233804549282134,8.1901706507272467e-16,0.00023186044066948752,0.00010375468405006706,0.00033561512471955461,0.0051298749636778766,0.0070141949778985552,2.1684043449710089e-18,6.7665928116563414e-18,9.5741189649028889e-09,3.8686655153410872e-20,62,72,0
1.5,0.049999999999999996,0.15707963267948966,0.93776616184020167,0.045232500700183698,0.022791431755454949,0.016906124573285108,-0.0001094751921318915,8.5526567916084752e-16,0.00026387596601293946,0.00010963397019168795,0.00037350993620462739,0.0052593375243906067,0.0072244431237013023,1.1275702593849246e-17,3.0074187469566486e-18,8.8052148010308977e-09,4.7403724794851634e-20,63,73,0
1.52,0.053139525976465679,0.15676967190582569,0.93479770990798616,0.04825476951669927,0.024506538226883201,0.018039970782568915,-0.00010610347145956212,4.6605563123823742e-16,0.00029801909711160056,0.00011509320856466072,0.00041311230567626131,0.0053514399882028923,0.0073875226713487072,8.6736173798840355e-19,1.5090394449736697e-18,8.090745826563593e-09,5.0288007579775387e-20,63,71,0
1.54,0.056266661678215216,0.15584101285839977,0.93182880393810996,0.051277500602402437,0.026244738613075524,0.01917496311164224,-0.00010224135461101014,7.8719833786478216e-16,0.00033415211708855234,0.00012006568875981532,0.00045421780584836767,0.0054049055901175622,0.0075007233727457032,8.6736173798840355e-19,4.2488791790609176e-18,7.3784049729654868e-09,3.3196880270004011e-20,63,73,0
1.5600000000000001,0.059369065729286241,0.15429732053020817,0.92887109056858674,0.054288836170241495,0.027999972043442289,0.020306620923467467,-9.7905794838815119e-05,6.6152092629538019e-16,0.00037210189813365892,0.00012448887431218661,0.00049659077244584556,0.005419056120387347,0.0075619810163870989,3.4694469519536142e-18,3.809583946924246e-18,7.1931808145470291e-09,3.3915402304859682e-20,63,73,0
1.5800000000000001,0.062434494358242748,0.15214468716962432,0.92593615419633635,0.057276981802665272,0.029766061220273476,0.021430451242191229,-9.3112006969819916e-05,5.3018158548553144e-16,0.00041166023016003724,0.00012830525776510272,0.00053996548792513996,0.0053938206361971736,0.0075699140213546703,9.9746599868666408e-18,9.7589163266312255e-18,8.3449520400417927e-09,2.9761219228720444e-20,62,70,0
1.6000000000000001,0.065450849718747373,0.14939160823707778,0.9230354708851698,0.060230253379268794,0.031536738717262036,0.022541966405114744,-8.7873581044894955e-05,5.7913252062042741e-16,0.00045258475361017959,0.00013146316831676589,0.00058404792192694546,0.0053297388876280558,0.0075238508636524398,1.4311468676808659e-17,6.8902062131100023e-18,8.0475569217621455e-09,4.7040563737585761e-20,62,72,0
1.6200000000000001,0.068406227634233915,0.14604894887735323,0.92018036395256664,0.063137122295210291,0.033305672366247263,0.023636702822603883,-8.2202436972100834e-05,7.851668548965383e-16,0.00049460052596386728,0.00013391759080107654,0.00062851811676494385,0.0052279480612156728,0.0074238498243078136,6.5052130349130266e-18,4.8670661885854444e-18,8.1208593004334892e-09,2.2254525462055197e-20,63,71,0
1.6400000000000001,0.071288964578253636,0.14212990103982767,0.91738195952660484,0.065986260710017342,0.035066492307975095,0.024710238763386405,-7.6109063497087348e-05,4.7285972299063481e-16,0.00053740226029751269,0.00013563089093484486,0.00067303315123235755,0.0050901672943305803,0.0072707077692893357,4.3368086899420177e-19,2.0190183464562883e-18,6.1579503318902812e-09,2.5214603468700129e-20,64,74,0
1.6600000000000001,0.074087683705085769,0.13764993141587314,0.9146511438230629,0.068766585045033968,0.03681281609089071,0.025758216140959966,-6.9602842579952195e-05,6.7821056294441172e-16,0.00058065719805250153,0.00013657351545410845,0.00071723071350661004,0.0049186690799121321,0.0070659599592162291,5.2041704279304213e-18,5.241157396789141e-18,8.6489482866268869e-09,2.5808929847289945e-20,64,73,0
1.6799999999999999,0.076791339748949833,0.13262672039889206,0.91199852175976415,0.071467298119382239,0.03853827823495104,0.026776353527010244,-6.2691727422681254e-05,7.9527237822829716e-16,0.00062400862224703396,0.00013672462817259482,0.00076073325041962881,0.0047162428534076439,0.0068118697388029788,2.1684043449710089e-18,8.4960422014614346e-18,3.5431131499070207e-09,4.4347544960378951e-20,68,79,0
1.7,0.079389262614623646,0.1270800923078815,0.90943437625869372,0.074077930585682572,0.040236553281587595,0.027760470905043189,-5.5383268333208946e-05,6.8523883939560651e-16,0.00066708002863700999,0.00013607262678131811,0.00080315265541832813,0.0044861501203280283,0.0065114068853998654,3.0357660829594124e-18,3.9201982671763336e-18,9.8925073653026914e-09,4.1753154856080826e-20,67,84,0
1.72,0.081871199487434487,0.12103193714990342,0.90696863107428705,0.076588378775673593,0.041901384906787298,0.028706502893503405,-4.7684158180683056e-05,9.0604520251540318e-16,0.00070947974904805931,0.00013461566762450978,0.00084409541667256906,0.004232074289797761,0.0061682180457306836,3.0357660829594124e-18,4.7730460590834144e-18,4.2947781355752293e-09,4.1175070227573365e-20,68,77,0
1.74,0.084227355296434436,0.11450612423022706,0.90461081265826682,0.078988943526750899,0.043526610938034116,0.029610518705149635,-3.96012970672599e-05,4.7956728813033932e-16,0.00075080620807906095,0.00013236194268719084,0.00088316815076625184,0.0039580637727174737,0.0057865833077147379,1.3010426069826053e-18,3.504881975541085e-18,9.5600276097110125e-09,3.2329187847228905e-20,67,76,0
1.76,0.086448431371070569,0.10752840795108615,0.90237001658868543,0.081270364361553438,0.045106189408467001,0.030468738198519141,-3.1141567588099939e-05,5.9006051289336921e-16,0.00079065348137732992,0.0001293299764230852,0.00091998345780041507,0.003668466752943821,0.0053713659709563434,1.7347234759768071e-18,1.2410954029048371e-18,8.2842102109322695e-09,3.0830504519160784e-20,67,74,0
1.78,0.088525662138789457,0.10012632617081899,0.90025487394395676,0.083423853723557317,0.046634224425893045,0.031277548102186303,-2.231280971309868e-05,6.5910219451746927e-16,0.00082861724452686102,0.00012554868183708274,0.00095416592636394376,0.0033678675754038895,0.004927949952179443,8.6736173798840355e-19,5.3374094704515883e-18,8.6136021426139554e-09,2.1243038769385875e-20,68,76,0
1.8,0.090450849718747381,0.092329091524522858,0.89827352075439026,0.085441128079373097,0.048104990537248149,0.032033518668021177,-1.312392412611274e-05,7.851668548965383e-16,0.00086430090650298469,0.00012105732035184506,0.00098535822685482982,0.0030610137554406198,0.0044621690445359533,2.6020852139652106e-18,4.784709409569402e-18,8.9791589576975433e-09,3.9195082871979413e-20,66,72,0
1.8200000000000001,0.092216396275100754,0.08416747613512901,0.89643356937702356,0.087314437062877448,0.04951295797272981,0.032733417414256616,-3.585549023243928e-06,1.0062663144209975e-15,0.00089732182119655224,0.00011590528849382279,0.0010132271096903751,0.0027527456967847723,0.0039802271626060322,3.903127820947816e-18,6.7602058008431611e-18,9.0934990654769465e-09,3.9121106053562484e-20,67,77,0
1.8400000000000001,0.093815334002193176,0.075673690169892005,0.89474208152654389,0.089036590933229798,0.050852816388154309,0.033374224407340947,6.2894318522133119e-06,8.4019373782410081e-16,0.00092731749318532535,0.00011015170604664942,0.0010374691992319747,0.0024479223387948593,0.0034886102704271369,8.6736173798840355e-19,3.3496427298864472e-18,6.3206588998749787e-09,4.5145243572186785e-20,67,75,0
1.8600000000000001,0.095241352623300982,0.066881254721574912,0.8932055441036294,0.090600985184753902,0.052119498500713846,0.033953145262483497,1.6485336798099937e-05,5.9006051289336921e-16,0.00095395158423899732,0.00010386485211140756,0.0010578164363504049,0.0021513473596271224,0.002993992058894696,7.8062556418956319e-18,4.8313987924171477e-18,9.1466111312053862e-09,2.1402739798706534e-20,66,74,0
1.8800000000000001,0.096488824294412578,0.057824869516010624,0.89182984657214603,0.092001623579884173,0.053308203336850601,0.034467624143307507,2.6983218410325804e-05,7.1712727638934062e-16,0.00097691964529114162,9.7121382982011319e-05,0.0010740410282731529,0.0018676968461952916,0.0025031335371141221,3.903127820947816e-18,5.0618095809129865e-18,8.0808483269270179e-09,3.6556910431082142e-20,65,72,0
1.9000000000000001,0.097552825814757688,0.04854027596813662,0.89062026072210121,0.093233138753101241,0.054414418560399858,0.034915355457771247,3.7760318578605734e-05,6.3188538408421023e-16,0.00099595442260895137,9.000537318857316e-05,0.0010859597957975245,0.0016014471510114679,0.0020227787757908355,2.1684043449710089e-18,3.0716533489765814e-18,8.1019326877928726e-09,2.5908991381843333e-20,65,72,0
1.9199999999999999,0.098429158056431557,0.039064116126959196,0.88958142238314963,0.09429081082895352,0.055433941846063206,0.035294295831637568,4.8789452055109095e-05,8.07232032458212e-16,0.0010108306342860749,8.2607165459194242e-05,0.0010934377997452692,0.0013568060665617777,0.0015595481611548512,1.3010426069826053e-18,5.3905798436457619e-18,6.3457316651497689e-09,1.9655676098801473e-20,66,73,0
1.9399999999999999,0.099114362536434436,0.029433788066125583,0.88871731563310807,0.09517058349983587,0.056362901988569414,0.035602673799421947,6.0038758142644255e-05,8.0127451906306978e-16,0.0010213690883767394,7.5022064993197741e-05,0.0010963911533699371,0.0011376473770814731,0.0011198312789843258,3.2526065174565133e-18,4.5513100069748026e-18,5.6806068104873119e-09,1.284049201538574e-20,66,75,0
1.96,0.099605735065723899,0.019687298290813643,0.88803125860209142,0.095869078479219105,0.057197778388533571,0.035838999679258965,7.1471298544567574e-05,8.4019373782410081e-16,0.0010274400982156027,6.7348858355829251e-05,0.0010947889565714318,0.00094744902732571152,0.00070968098528807299,3.6862873864507151e-18,4.2839814499464484e-18,5.8532223408521138e-09,1.8406084356934381e-20,65,73,0
1.98,0.099901336421413578,0.0098631117434189002,0.88752589175102203,0.096383607435646446,0.057935419558949652,0.036002073718415017,8.3044689752620471e-05,7.7698781045284474e-16,0.0010289660744955368,5.9688218987765098e-05,0.0010886542934833018,0.00078923725513584033,0.00033471115940080859,1.5591232609753819e-31,2.4946369201021035e-18,7.9104511562758872e-09,2.826168175061484e-20,60,69,0
2,0.10000000000000001,0,0.88720316846344449,0.096712181571485978,0.058573060385697318,0.036090993178482744,9.4711077815778921e-05,4.9593946141586464e-16,0.0010259232520430503,5.2141019249558234e-05,0.0010780642712926085,0.00066553633390997844,0,4.5536491244391186e-18,4.2809550158954542e-18,8.9306405229523184e-09,2.5919354788338035e-20,60,69,0
2.02,0.10000000000000001,0,0.88701816048952731,0.096900543668344774,0.059126528932373912,0.036123522795768359,0.00010294381903697136,8.4019373782410081e-16,0.0010196365037207394,4.6337746526150393e-05,0.0010659742502468897,0.00058836192269091881,0,4.9873299934333204e-18,1.6398071616034287e-18,8.5067385993117385e-09,1.8566695356098378e-20,59,66,0
2.04,0.10000000000000001,0,0.88690374449789011,0.097017033977614409,0.05962348248802507,0.03612766229384512,0.0001057168050655477,7.728658301247363e-16,0.0010119840618509741,4.2920075650020227e-05,0.0010549041375009943,0.0005434415550500094,0,2.3852447794681098e-18,2.3089725086870246e-18,9.3758527956907713e-09,2.4918887237139583e-20,61,69,0
2.0600000000000001,0.10000000000000001,0,0.886827628629692,0.097094529797034812,0.060080688479124733,0.036118190008529671,0.00010544628787645394,8.864430860482154e-16,0.0010038060801003331,4.071896377799451e-05,0.0010445250438783278,0.00051150721246808763,0,3.0357660829594124e-18,4.8764647269236076e-18,9.129873987388122e-09,1.6245928940254829e-20,62,73,0
2.0800000000000001,0.10000000000000001,0,0.88677316147303542,0.097149984422154723,0.060508223498067837,0.036102509604986732,0.00010356922966625604,6.8290411765289846e-16,0.00099550250049903338,3.9179449841355089e-05,0.0010346819503403884,0.00048610909324833709,0,2.1684043449710089e-19,2.7899553865097373e-18,7.4615682096495902e-09,1.3320959206233848e-20,60,69,0
2.1000000000000001,0.10000000000000001,0,0.8867314332899433,0.097192469121051284,0.060912441941622708,0.036084339134860643,0.00010085367465029194,6.2169301603237744e-16,0.00098726478707417652,3.8020073218667544e-05,0.0010252848602928441,0.00046470576123350434,0,2.1684043449710089e-19,2.0061217622962875e-18,9.1441656684417797e-09,2.3045223358735301e-20,59,66,0
